T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0562667;-0.886447;-0.40293;1.28938;0.0150879;-0.0150879;0;1.44048;0.0301758;331.2;
0.0563333;-1.45055;-0.0805861;1.53114;0.0150879;0;-0.0150879;1.83333;0.0150879;328.32;
0.0564;-1.69231;0.40293;1.28938;0.0150879;0.0150879;0;1.83333;0.0603516;326.88;
0.0564667;-1.85348;0.805861;1.04762;0.0150879;0;0;1.91392;0.0150879;324;
0.0565333;-2.337;1.28938;1.04762;0.0150879;-0.0150879;0;2.39744;0.0301758;322.56;
0.0566;-2.9011;1.85348;1.04762;0.0150879;0;0;2.99176;0.0754395;319.68;
0.0566667;-3.4652;2.41758;1.04762;0.0150879;-0.0150879;0;3.60623;0.0301758;318.24;
0.0567333;-4.35165;2.82051;1.53114;0.0301758;-0.0150879;0;4.47253;0.0301758;316.8;
0.0568;-4.91575;2.98168;1.93407;0.0150879;0;0;5.00641;0.0603516;313.92;
0.0568667;-5.72161;2.73993;2.98168;0.0150879;0;0.0150879;5.78205;0.0150879;312.48;
0.0569333;-6.04396;2.65934;3.38462;0.0301758;0;0;6.12454;0.0603516;311.04;
0.057;-6.04396;2.25641;3.78755;0.0301758;-0.0150879;-0.0150879;6.17491;0.0301758;308.16;
0.0570667;-6.04396;1.85348;4.19048;0.0150879;0.0150879;0;6.25549;0.0452637;306.72;
0.0571333;-5.64103;1.12821;4.51282;0.0301758;0;0;6.03388;0.0754395;305.28;
0.0572;-5.23809;0.161172;5.07692;0.0150879;-0.0150879;0;6.02381;0.0754395;302.4;
0.0572667;-4.91575;-1.20879;6.12454;0.0150879;0;-0.0150879;6.60806;0.0150879;300.96;
0.0573333;-4.27106;-2.41758;6.68864;0.0150879;0;0;6.90018;0.0301758;299.52;
0.0574;-3.62637;-3.14286;6.76923;0.0150879;0;0;6.90018;0.0754395;296.64;
0.0574667;-3.70696;-3.54579;7.25275;0.0150879;0;0;7.3837;0.0301758;295.2;
0.0575333;-3.62637;-3.38462;7.01099;0.0150879;0;-0.0150879;7.14194;0.0301758;293.76;
0.0576;-3.4652;-3.06227;6.52747;0;0;0;6.65842;0.0754395;290.88;
0.0576667;-2.9011;-2.9011;5.8022;0.0301758;0;0;5.93315;0.0150879;289.44;
0.0577333;-2.49817;-2.65934;5.15751;0.0301758;0;0;5.28846;0.0150879;286.56;
0.0578;-1.93407;-2.337;4.27106;0;0.0150879;0;4.40201;0.0905273;285.12;
0.0578667;-1.45055;-1.77289;3.22344;0.0150879;0;-0.0150879;3.3544;0.0301758;282.24;
0.0579333;-0.805861;-1.04762;1.85348;0.0150879;0.0150879;0;1.98443;0.0754395;279.36;
0.058;-0.564103;-0.644689;1.20879;0.0150879;0.0150879;0;1.33974;0.0301758;277.92;
0.0580667;-0.805861;-0.483516;1.28938;0.0150879;0;0;1.4304;0.0150879;275.04;
0.0581333;-0.886447;0.0805861;0.805861;0.0150879;0.0150879;-0.0301758;1.03755;0.0754395;273.6;
0.0582;-1.04762;0.725275;0.322344;0.0150879;0;0;1.12821;0.0754395;272.16;
0.0582667;-1.20879;1.61172;-0.40293;0.0150879;0.0150879;0;1.70238;0.0754395;269.28;
0.0583333;-1.20879;1.93407;-0.725275;0.0150879;-0.0150879;0;1.97436;0.0603516;267.84;
0.0584;-1.04762;2.25641;-1.20879;0.0150879;0;0.0150879;2.26648;0.0603516;266.4;
0.0584667;-1.12821;2.49817;-1.36996;0.0150879;0;0;2.50824;0.0754395;263.52;
0.0585333;-1.12821;2.82051;-1.69231;0.0150879;0;0.0150879;2.84066;0.0301758;262.08;
0.0586;-1.45055;3.22344;-1.77289;0.0150879;0;0;3.23352;0.0754395;259.2;
0.0586667;-1.77289;3.78755;-2.01465;0.0150879;-0.0150879;0;3.79762;0.0301758;257.76;
0.0587333;-2.337;4.59341;-2.25641;0.0150879;-0.0150879;0;4.60348;0.0452637;254.88;
0.0588;-2.82051;5.15751;-2.337;0.0150879;-0.0150879;0;5.17766;0.0452637;253.44;
0.0588667;-3.62637;5.64103;-2.01465;0.0150879;-0.0150879;0.0150879;5.73168;0.0150879;252;
0.0589333;-3.94872;5.96337;-2.01465;0;-0.0150879;0.0150879;6.08425;0.0754395;249.12;
0.059;-3.86813;6.12454;-2.25641;0.0301758;0;-0.0150879;6.2152;0.0301758;247.68;
0.0590667;-4.10989;5.56044;-1.45055;0.0150879;-0.0150879;0.0150879;5.79212;0.0150879;244.8;
0.0591333;-4.27106;5.64103;-1.36996;0.0150879;0;0.0150879;5.913;0.0754395;243.36;
0.0592;-4.75458;5.15751;-0.40293;0.0150879;0;-0.0150879;5.77198;0.0754395;241.92;
0.0592667;-5.23809;4.83516;0.40293;0.0150879;-0.0150879;0;5.87271;0.0301758;239.04;
0.0593333;-5.72161;4.0293;1.69231;0.0150879;0;0;5.93315;0.0150879;237.6;
0.0594;-6.04396;3.54579;2.49817;0.0150879;-0.0150879;0;6.13461;0.0754395;236.16;
0.0594667;-6.28571;3.38462;2.9011;0.0301758;0;0;6.35623;0.0150879;233.28;
0.0595333;-6.28571;3.30403;2.98169;0.0301758;0;0;6.34615;0.0301758;231.84;
0.0596;-6.20513;2.98168;3.22344;0.0301758;0;0;6.26557;0.0754395;230.4;
0.0596667;-5.47985;2.41758;3.06227;0.0301758;0;0;5.56044;0.0301758;227.52;
0.0597333;-4.83516;2.01465;2.82051;0.0150879;-0.0150879;0;4.91575;0.0301758;226.08;
0.0598;-3.94872;1.69231;2.25641;0.0301758;0;0;4.01923;0;223.2;
0.0598667;-3.06227;1.20879;1.85348;0.0150879;-0.0150879;0;3.14286;0.0301758;221.76;
0.0599333;-2.17582;0.725275;1.45055;0;0;0;2.27656;0.0754395;218.88;
0.06;-1.85348;0.886447;0.967033;0.0150879;0;0;1.91392;0.0150879;217.44;
0.0600667;-1.61172;0.967033;0.644689;0.0301758;0;0;1.68223;0.0150879;214.56;
0.0601333;-1.36996;1.36996;0;0.0150879;0;0;1.62179;0.0603516;213.12;
0.0602;-0.886447;1.61172;-0.725275;0.0150879;-0.0150879;0;1.62179;0.0754395;210.24;
0.0602667;-0.483516;1.93407;-1.45055;0.0150879;0;0.0150879;2.00458;0.0150879;208.8;
0.0603333;0;1.93407;-1.93407;0.0150879;0;0;2.25641;0.0150879;205.92;
0.0604;0.322344;1.77289;-2.09524;0.0150879;0;0.0150879;2.27656;0.0603516;204.48;
0.0604667;0.805861;1.77289;-2.57875;0.0150879;0;0.0150879;2.65934;0.0150879;201.6;
0.0605333;1.20879;1.69231;-2.9011;0.0150879;0;0.0150879;2.94139;0.0150879;200.16;
0.0606;1.77289;2.01465;-3.78755;0.0150879;0;0.0150879;3.81777;0.0754395;197.28;
0.0606667;2.25641;2.41758;-4.67399;0;0;0;4.70421;0;195.84;
0.0607333;2.337;2.73993;-5.07692;0.0150879;-0.0150879;0;5.10714;0.0150879;194.4;
0.0608;2.337;3.22344;-5.56044;0;0;0.0301758;5.61081;0.0905273;191.52;
0.0608667;2.337;4.0293;-6.3663;0.0150879;0;0.0150879;6.46703;0.0150879;190.08;
0.0609333;2.337;4.0293;-6.3663;0;-0.0150879;0.0150879;6.46703;0.0754395;187.2;
0.061;2.25641;4.19048;-6.44689;0;0;0.0150879;6.56777;0.0301758;185.76;
0.0610667;1.61172;3.86813;-5.47985;0;0;0;5.6511;0;184.32;
0.0611333;1.20879;4.43223;-5.64103;0.0150879;0;0.0150879;5.96337;0.0754395;181.44;
0.0612;0.40293;4.75458;-5.15751;0.0150879;0;0.0150879;5.75183;0.0603516;180;
0.0612667;-0.725275;4.83516;-4.10989;0.0150879;0;0;5.1978;0;178.56;
0.0613333;-1.69231;5.72161;-4.0293;0.0150879;-0.0150879;0;5.87271;0.0754395;177.12;
0.0614;-2.65934;6.20513;-3.54579;0.0150879;0;0;6.22527;0.0754395;175.68;
0.0614667;-3.06227;6.3663;-3.30403;0.0150879;-0.0150879;0;6.37637;0.0301758;172.8;
0.0615333;-3.14286;6.28571;-3.14286;0.0150879;0;0.0150879;6.29579;0.0150879;171.36;
0.0616;-2.98168;5.8022;-2.82051;0.0150879;0;0;5.81227;0.0603516;168.48;
0.0616667;-2.82051;5.07692;-2.25641;0.0150879;0;0.0150879;5.09707;0.0150879;167.04;
0.0617333;-2.41758;4.19048;-1.77289;0.0301758;-0.0150879;0;4.2207;0.0150879;164.16;
0.0618;-1.77289;3.22344;-1.45055;0.0150879;0;0.0150879;3.24359;0.0754395;162.72;
0.0618667;-1.28938;2.25641;-0.967033;0.0150879;-0.0150879;0;2.27656;0.0301758;159.84;
0.0619333;-0.644689;1.93407;-1.28938;0.0150879;0.0150879;0;1.96429;0.0754395;158.4;
0.062;-0.564103;1.45055;-0.886447;0.0301758;0;0;1.46062;0.0150879;155.52;
0.0620667;0;1.04762;-1.04762;0;0;0;1.22894;0;154.08;
0.0621333;0.644689;0.564103;-1.20879;0.0150879;0;0;1.23901;0.0754395;151.2;
0.0622;1.45055;-0.0805861;-1.36996;0;0;0;1.61172;0.0905273;149.76;
0.0622667;1.93407;-0.644689;-1.28938;0;0;0;1.97436;0.0301758;146.88;
0.0623333;2.41758;-0.886447;-1.53114;0.0150879;0.0150879;0;2.4478;0.0150879;145.44;
0.0624;2.57875;-1.53114;-1.04762;0;0;0;2.61905;0.0754395;142.56;
0.0624667;3.06227;-2.01465;-1.04762;0.0150879;0;0;3.14286;0.0150879;141.12;
0.0625333;3.70696;-2.65934;-1.04762;0;0;0;3.85806;0.0301758;138.24;
0.0626;4.35165;-2.73993;-1.61172;0;0.0150879;0;4.43223;0.0754395;136.8;
0.0626667;5.07692;-3.06227;-2.01465;0;0.0150879;0.0150879;5.13736;0.0150879;133.92;
0.0627333;5.56044;-3.14286;-2.41758;0;0.0150879;0.0150879;5.60073;0.0754395;132.48;
0.0628;6.20513;-2.9011;-3.30403;0;0.0150879;0;6.22527;0.0754395;131.04;
0.0628667;6.60806;-2.73993;-3.86813;0;0;0.0150879;6.65842;0.0150879;129.6;
0.0629333;6.60806;-2.337;-4.27106;0;0;0;6.70879;0.0905273;126.72;
0.063;6.28571;-1.85348;-4.43223;0;0;0;6.46703;0.0150879;125.28;
0.0630667;5.64103;-1.28938;-4.35165;0;0;0;5.913;0.0301758;123.84;
0.0631333;5.47985;0.0805861;-5.56044;0.0150879;0;0.0150879;6.40659;0.0754395;120.96;
0.0632;4.99634;1.12821;-6.12454;0.0150879;0;0.0150879;6.54762;0.0603516;119.52;
0.0632667;4.19048;2.337;-6.52747;0;0;0;6.63828;0.0905273;118.08;
0.0633333;3.62637;3.30403;-6.9304;0.0150879;-0.0150879;0.0150879;6.96062;0.0452637;115.2;
0.0634;3.54579;3.30403;-6.84982;0.0150879;0;0;6.88004;0.0301758;113.76;
0.0634667;3.06227;3.06227;-6.12454;0.0150879;0;0.0150879;6.15476;0;110.88;
0.0635333;3.14286;2.98168;-6.12454;0.0150879;0;0;6.15476;0.0754395;109.44;
0.0636;2.65934;2.73993;-5.39927;0.0150879;-0.0150879;0;5.41941;0.0452637;108;
0.0636667;1.93407;2.337;-4.27106;0.0150879;0;0;4.30128;0.0150879;105.12;
0.0637333;1.36996;1.77289;-3.14286;0.0150879;0;0;3.17308;0.0301758;103.68;
0.0638;0.725275;1.20879;-1.93407;0.0150879;0;0.0150879;1.97436;0.0754395;100.8;
0.0638667;0.564103;0.967033;-1.53114;0.0150879;0.0150879;0;1.57143;0.0754395;97.92;
0.0639333;0.322344;0.483516;-0.805861;0.0150879;0;0;0.83608;0.0754395;96.48;
0.064;0.886447;0.322344;-1.20879;0.0150879;-0.0150879;0;1.2793;0.0452637;95.04;
0.0640667;1.04762;-0.241758;-0.805861;0;0;0;1.08791;0.0301758;92.16;
0.0641333;1.12821;-1.04762;-0.0805861;0.0150879;0.0150879;0;1.29945;0.0754395;90.72;
0.0642;1.20879;-1.45055;0.241758;0.0150879;0;-0.0150879;1.61172;0.0754395;89.28;
0.0642667;1.28938;-1.53114;0.241758;0.0301758;0.0150879;-0.0301758;1.70238;0.0301758;86.4;
0.0643333;1.12821;-2.337;1.20879;0.0150879;0;0;2.40751;0.0754395;84.96;
0.0644;1.28938;-2.17582;0.886447;0.0150879;0.0150879;0;2.24634;0.0603516;83.52;
0.0644667;1.28938;-2.41758;1.12821;0;0;0;2.4881;0.0301758;80.64;
0.0645333;1.45055;-3.06227;1.61172;0.0150879;0.0150879;0;3.13278;0.0150879;79.2;
0.0646;2.09524;-3.4652;1.36996;0;0.0150879;-0.0150879;3.55586;0.0754395;76.32;
0.0646667;2.98168;-4.0293;1.04762;0;0;0;4.24084;0;74.88;
0.0647333;3.4652;-4.99634;1.53114;0.0150879;0;0;5.17766;0.0150879;73.44;
0.0648;4.10989;-5.39927;1.28938;0.0150879;0.0150879;0;5.70146;0.0754395;70.56;
0.0648667;4.19048;-5.56044;1.36996;0;0;0;5.85256;0.0301758;69.12;
0.0649333;4.35165;-5.56044;1.20879;0.0150879;0.0150879;0;5.90293;0.0603516;66.24;
0.065;4.83516;-5.39927;0.564103;0.0150879;0;0;5.99359;0.0150879;64.8;
0.0650667;5.07692;-5.31868;0.241758;0.0150879;0;0.0150879;6.05403;0.0150879;63.36;
0.0651333;5.64103;-4.91575;-0.725275;0;0.0150879;0.0150879;6.18498;0.0754395;60.48;
0.0652;6.20513;-4.35165;-1.85348;0;0.0150879;0.0150879;6.40659;0.0905273;59.04;
0.0652667;6.52747;-3.86813;-2.65934;0;0;0.0150879;6.58791;0.0301758;57.6;
0.0653333;7.01099;-3.78755;-3.22344;0;0;0;7.04121;0.0754395;54.72;
0.0654;7.01099;-3.62637;-3.38462;0;0;0.0150879;7.03114;0.0754395;53.28;
0.0654667;6.84982;-3.30403;-3.54579;0;0.0150879;0.0150879;6.86996;0.0150879;51.84;
0.0655333;6.44689;-3.14286;-3.30403;0;0;0;6.46703;0.0150879;48.96;
0.0656;5.8022;-2.98168;-2.82051;0;0.0150879;0.0150879;5.82234;0.0754395;47.52;
0.0656667;5.15751;-2.25641;-2.9011;0.0150879;0;0;5.18773;0.0150879;46.08;
0.0657333;4.19048;-2.01465;-2.17582;0.0150879;0;0.0150879;4.21062;0.0150879;43.2;
0.0658;3.38462;-1.53114;-1.85348;0;0;0.0150879;3.40476;0.0905273;41.76;
0.0658667;2.57875;-1.20879;-1.36996;0;0;0;2.5989;0.0301758;38.88;
0.0659333;1.77289;-1.04762;-0.725275;0;0;0;1.80311;0.0754395;37.44;
0.066;1.69231;-1.12821;-0.564103;0.0150879;0;0;1.75275;0.0150879;34.56;
0.0660667;1.45055;-1.61172;0.161172;0;0;0;1.82326;0.0301758;33.12;
0.0661333;0.805861;-2.01465;1.20879;0.0150879;0;0;2.09524;0.0754395;30.24;
0.0662;0.40293;-2.17582;1.77289;0;0;0;2.38736;0.0905273;28.8;
0.0662667;0;-2.25641;2.25641;0.0150879;0.0150879;0;2.66941;0.0301758;25.92;
0.0663333;-0.0805861;-2.09524;2.17582;0.0150879;0;-0.0150879;2.57875;0.0754395;24.48;
0.0664;-0.564103;-2.337;2.9011;0.0301758;0;0;3.19322;0.0603516;21.6;
0.0664667;-1.04762;-2.25641;3.30403;0.0150879;0;0;3.50549;0.0301758;20.16;
0.0665333;-1.61172;-2.65934;4.27106;0.0301758;0;-0.0150879;4.44231;0.0150879;17.28;
0.0666;-1.77289;-2.98168;4.75458;0.0150879;0;-0.0150879;4.9359;0.0754395;15.84;
